death times,events
22.65653130626125,1
24.644928985797158,1
18.931786357271452,1
23.80476095219044,1
21.704340868173635,1
40.23004600920184,1
43.74474894978996,1
30.988197639527904,1
36.32326465293058,1
22.894578915783157,1
36.183236647329466,1
16.999399879975996,1
22.97859571914383,1
18.315663132626526,1
18.035607121424285,1
44.24884976995399,1
37.05141028205641,1
12.420484096819363,1
16.299259851970394,1
19.015803160632125,1
31.072214442888576,1
36.98139627925585,1
25.919183836767353,1
20.23404680936187,1
41.434286857371475,1
24.000800160032007,1
35.31506301260252,1
28.369673934786956,1
43.75875175035007,1
15.557111422284457,1
22.572514502900578,1
16.873374674934986,1
19.897979595919182,1
20.71014202840568,1
29.951990398079616,1
20.1500300060012,1
23.95879175835167,1
27.361472294458892,1
29.64392878575715,1
15.417083416683337,1
42.624524904980994,1
24.224844968993796,1
9.82996599319864,1
47.76355271054211,1
15.23504700940188,1
18.175635127025405,1
34.460892178435685,1
36.08521704340868,1
27.067413482696537,1
42.66653330666133,1
26.409281856371273,1
10.810162032406481,1
22.908581716343267,1
22.530506101220244,1
25.9751950390078,1
24.65893178635727,1
14.016803360672133,1
14.33886777355471,1
31.968393678735747,1
31.324264852970593,1
27.08141628325665,1
24.43488697739548,1
29.727945589117823,1
21.18623724744949,1
33.480696139227845,1
11.678335667133426,1
30.834166833366673,1
25.373074614922984,1
33.200640128025604,1
16.383276655331066,1
31.85637127425485,1
41.53230646129226,1
32.094418883776754,1
20.346069213842767,1
38.56371274254851,1
8.009601920384076,1
23.692738547709542,1
23.0626125225045,1
16.369273854770952,1
27.935587117423484,1
25.737147429485898,1
45.55111022204441,1
19.4498899779956,1
18.581716343268653,1
20.304060812162433,1
13.37267453490698,1
22.418483696739347,1
28.719743948789755,1
19.12782556511302,1
31.520304060812162,1
20.976195239047808,1
21.172234446889377,1
36.29525905181036,1
32.79455891178235,1
16.14522904580916,1
26.50730146029206,1
16.047209441888377,1
21.522304460892176,1
23.356671334266853,1
12.056411282256452,1
44.7249449889978,1
24.16883376675335,1
15.039007801560311,1
37.373474694938984,1
24.336867373474693,1
14.240848169633926,1
27.599519903980795,1
15.23504700940188,1
30.848169633926783,1
29.181836367273455,1
19.64592918583717,1
5.475095019003801,1
34.85297059411882,1
31.534306861372272,1
18.16163232646529,1
39.17983596719344,1
20.612122424484895,1
20.08001600320064,1
18.81976395279056,1
28.621724344868973,1
17.349469893978796,1
30.708141628325663,1
22.586517303460692,1
15.86517303460692,1
19.701940388077617,1
32.402480496099216,1
28.11762352470494,1
35.441088217643525,1
26.7873574714943,1
32.54250850170034,1
26.899379875975193,1
16.48129625925185,1
36.35127025405081,1
7.407481496299259,1
20.76615323064613,1
26.003200640128025,1
25.807161432286456,1
15.64112822564513,1
29.36387277455491,1
25.35907181436287,1
24.37887577515503,1
17.489497899579916,1
20.27605521104221,1
35.48309661932387,1
28.649729945989197,1
21.858371674334865,1
26.423284656931386,1
27.165433086617323,1
28.481696339267852,1
11.020204040808162,1
40.482096419283856,1
8.751750350070013,1
22.418483696739347,1
15.459091818363673,1
31.114222844568914,1
15.0250050010002,1
20.472094418883778,1
20.794158831766353,1
32.500500100020005,1
25.919183836767353,1
36.42128425685137,1
35.55311062212442,1
17.475495099019803,1
29.811962392478495,1
20.822164432886577,1
20.458091618323664,1
34.27885577115423,1
19.379875975195038,1
35.49709941988397,1
25.387077415483095,1
43.53470694138828,1
23.020604120824164,1
33.87277455491098,1
47.65153030606121,1
31.534306861372272,1
13.02260452090418,1
33.13062612522504,1
32.82256451290258,1
26.241248249649928,1
34.53090618123625,1
17.923584716943388,1
17.72754550910182,1
24.644928985797158,1
34.65693138627726,1
17.65753150630126,1
29.517903580716144,1
27.193438687737547,1
40.0620124024805,1
25.037007401480295,1
9.507901580316062,1
15.179035807161432,1
38.21364272854571,1
20.878175635127025,1
13.792758551710342,1
25.00900180036007,1
17.25145029005801,1
24.336867373474693,1
26.03120624124825,1
23.916783356671335,1
7.183436687337467,1
26.437287457491497,1
36.43528705741148,1
32.094418883776754,1
25.779155831166232,1
32.89257851570314,1
