death times,events
130.8571429,1
157,1
95.14285714,1
136.7142857,1
79,1
158.8571429,1
98,1
132,1
41.71428571,1
64.85714286,1
121,1
139.1428571,1
125,1
105.1428571,1
108.1428571,1
124,1
121,1
158,1
88.57142857,1
80.57142857,1
132.7142857,1
129,1
137.2857143,1
137.2857143,1
126.2857143,1
53,1
39,1
109,1
77.14285714,1
61.85714286,1
69.85714286,1
97.85714286,1
59.57142857,1
147.2857143,1
120.5714286,1
87.42857143,1
84.71428571,1
46.28571429,1
62.42857143,1
125.1428571,1
113,1
109,1
66.71428571,1
110.8571429,1
148.5714286,1
89.28571429,1
134.2857143,1
108.1428571,1
12.57142857,1
74.57142857,1
79.14285714,1
52.28571429,1
116.5714286,1
42.71428571,1
138.1428571,1
71.28571429,1
125,1
115.1428571,1
83.14285714,1
102,1
52.14285714,1
102,1
116.1428571,1
118.7142857,1
118.7142857,1
95,1
158.2857143,1
112,1
71.14285714,1
130.7142857,1
100.4285714,1
120.1428571,1
122,1
122,1
116.8571429,1
122.8571429,1
55.85714286,1
113,1
73.71428571,1
107.1428571,1
107.1428571,1
117.4285714,1
111.5714286,1
119.7142857,1
49.14285714,1
68.28571429,1
69.42857143,1
117,1
136.1428571,1
125.1428571,1
66.14285714,1
83,1
153,1
118.5714286,1
150.5714286,1
118.5714286,1
104.1428571,1
108.1428571,1
58.28571429,1
70.42857143,1
87.28571429,1
83.28571429,1
72,1
120.1428571,0
80.14285714,1
129.2857143,1
129,1
73,1
121.1428571,1
60,1
77.14285714,1
152,1
133.7142857,1
125,1
104.2857143,1
136.4285714,1
122.4285714,1
173.7142857,1
94.14285714,1
85.71428571,1
122.8571429,1
142.5714286,1
79,1
108.1428571,1
107.2857143,1
68.42857143,1
102.4285714,1
104.1428571,1
53.28571429,1
117.7142857,1
96.28571429,1
121,1
94,1
98,1
125.2857143,1
151.2857143,1
111.2857143,1
109.2857143,1
104.8571429,0
89.42857143,1
104.1428571,1
123.2857143,1
138,1
58.42857143,1
90.71428571,1
105.7142857,0
105.7142857,0
72.14285714,1
152.1428571,1
51.85714286,1
80,1
107.5714286,1
78,1
140.2857143,1
161.7142857,1
126.5714286,1
74.85714286,1
67.71428571,1
121.1428571,1
110.5714286,1
133.1428571,1
119.5714286,1
97.28571429,1
114,1
60.42857143,1
77.57142857,1
81.42857143,1
54.57142857,1
114,1
154.5714286,1
88.42857143,1
130,1
116.1428571,1
132.7142857,1
94.28571429,1
110.7142857,1
84.57142857,1
108.2857143,1
141.1428571,1
132.4285714,1
95.85714286,1
115.4285714,1
153.2857143,1
135.4285714,1
86.28571429,1
158.7142857,1
44.42857143,1
136.4285714,1
20,1
152.8571429,1
117,1
72.42857143,1
93.42857143,1
89.57142857,1
126.7142857,1
91.42857143,1
55.14285714,1
125.4285714,1
128,1
90.71428571,1
127.5714286,1
118.4285714,1
115.5714286,1
80.28571429,1
153.1428571,1
148.7142857,1
81,0
117.4285714,1
99.57142857,1
110.5714286,1
68.42857143,1
82.85714286,1
29.28571429,0
90.71428571,1
43.71428571,1
117.7142857,1
123,1
126.4285714,1
91.14285714,1
30.28571429,0
30.28571429,0
30.28571429,0
28.14285714,1
157.1428571,1
59.57142857,1
100.4285714,1
139,1
64.57142857,1
95,1
81.71428571,1
111,1
137.2857143,1
113.1428571,1
152.8571429,1
68.71428571,1
99,1
83.71428571,1
87.71428571,1
3.857142857,1
97.85714286,1
87,1
108.5714286,1
52.85714286,1
97.71428571,1
119.5714286,1
78.57142857,1
100.7142857,1
105.5714286,1
117.8571429,1
112.5714286,1
132.7142857,1
106.7142857,1
89.14285714,1
126.5714286,1
78.85714286,1
117.5714286,1
34.57142857,1
46,1
158.7142857,1
76.85714286,1
112.7142857,1
41,1
80.14285714,1
103.4285714,1
63,1
133.8571429,1
91.85714286,1
110.5714286,1
120.5714286,1
140.7142857,1
99,1
159.8571429,1
99.57142857,1
127.5714286,1
86.85714286,1
79.57142857,1
43.85714286,1
125.1428571,1
88.85714286,1
109,1
131.8571429,1
66.14285714,1
98.85714286,1
147,1
134.8571429,1
108,1
138.8571429,1
136.8571429,1
134.2857143,1
122.2857143,1
82.14285714,1
114.8571429,1
143,1
96.28571429,1
152,1
174.2857143,1
113.4285714,1
147.8571429,1
67,1
123.7142857,1
51,1
109.8571429,1
127.7142857,1
115.7142857,1
48.28571429,1
143.7142857,1
77.85714286,1
154.8571429,1
160.5714286,1
121.2857143,1
