death times,events
13.01026694,1.0
13.79317819,1.0
15.21423682,1.0
1.278576318,1.0
12.58031029,1.0
15.42505133,1.0
1.612594114,1.0
3.290782569,1.0
3.682295232,1.0
9.116929044,1.0
13.229295,1.0
13.04026922,1.0
13.51391741,1.0
14.00125485,1.0
14.03684691,1.0
6.932124116,1.0
7.356605065,1.0
12.75005704,1.0
10.92676249,1.0
7.893223819,1.0
4.19974903,1.0
5.62343144,1.0
15.18126854,1.0
13.89721652,1.0
8.287360256,1.0
5.341546886,1.0
13.01836642,1.0
12.70351358,1.0
13.84519735,1.0
10.58453114,1.0
11.56194387,1.0
1.377024869,1.0
6.181953,1.0
6.995094684,1.0
8.123203285,1.0
8.210700433,1.0
9.284052019,1.0
10.49680584,1.0
10.53798768,1.0
10.60905772,1.0
11.99795368,1.0
12.10403833,1.0
12.3449692,1.0
13.22370522,1.0
11.11829797,1.0
9.338694958,1.0
9.911019849,1.0
11.08555784,1.0
0.618754278,1.0
0.832306639,1.0
1.226557153,1.0
1.289527721,1.0
1.404517454,1.0
1.492014602,1.0
1.587953457,1.0
1.86983801,1.0
1.998631075,1.0
2.001254848,1.0
2.001368925,1.0
2.21754506,1.0
2.329796943,1.0
2.510495095,1.0
2.510495095,1.0
2.822724162,1.0
2.924024641,1.0
2.964978325,1.0
3.000570386,1.0
3.701574264,1.0
3.715263518,1.0
3.983458818,1.0
4.698037874,1.0
4.889687429,1.0
5.924709103,1.0
6.014944102,1.0
6.417408168,1.0
6.636550308,1.0
6.735112936,1.0
8.052019165,1.0
8.689824321,1.0
8.763746292,1.0
8.930869268,1.0
9.102154822,1.0
9.168948209,1.0
9.262035136,1.0
9.527720739,1.0
9.587839379,1.0
9.73020762,1.0
10.21754506,1.0
11.63301392,1.0
7.203171344,1.0
2.116244581,1.0
5.199064568,1.0
9.574264203,1.0
11.00068446,1.0
6.305270363,1.0
4.347592973,1.0
10.20670773,1.0
11.4934976,1.0
11.32089893,1.0
7.356490988,1.0
7.589322382,1.0
7.704198038,1.0
9.999654125,1.0
10.00125485,1.0
10.69404517,1.0
11.45790554,1.0
12.44353183,1.0
14.99794661,1.0
11.79454711,1.0
4.41615332,1.0
8.583048141,1.0
8.637919233,1.0
10.40930869,1.0
8.553045859,1.0
8.676249144,1.0
8.703513575,1.0
8.988250057,1.0
9.492014602,1.0
9.891740817,1.0
11.09091946,1.0
11.49064568,1.0
12.61590235,1.0
12.63506731,1.0
13.00193931,1.0
14.24766142,1.0
14.63369838,1.0
0.958247775,1.0
5.270362765,1.0
7.060803103,1.0
8.298425736,1.0
11.18400639,1.0
1.160848734,1.0
9.557837098,1.0
9.878051563,1.0
9.141569701,1.0
9.771275382,1.0
9.86983801,1.0
10.00040177,1.0
12.76100844,1.0
12.76374629,1.0
10.34360027,1.0
12.53102898,1.0
8.777549624,1.0
11.37839379,1.0
12.54209446,1.0
14.18480493,1.0
11.27446954,1.0
12.31211499,1.0
12.38877481,1.0
7.644079398,1.0
7.841090577,1.0
7.999885923,1.0
8.082135524,1.0
10.99794661,1.0
7.567305499,1.0
7.712525667,1.0
8.040953685,1.0
8.771959845,1.0
9.344284736,1.0
9.481177276,1.0
9.861738535,1.0
11.39767283,1.0
11.43326489,1.0
12.6186402,1.0
13.35785991,1.0
4.588637919,1.0
10.16826375,1.0
10.43458742,1.0
10.72689938,1.0
13.88364134,1.0
5.522130961,1.0
6.195642254,1.0
7.531599361,1.0
7.862993384,1.0
7.893109742,1.0
8.006201834,1.0
8.2681953,1.0
8.312000913,1.0
8.377709332,1.0
8.48733744,1.0
8.509126169,1.0
8.698151951,1.0
9.048596851,1.0
9.081451061,1.0
9.126345761,1.0
9.32238193,1.0
9.393451974,1.0
9.648072097,1.0
9.691991786,1.0
9.735683322,1.0
9.779488935,1.0
9.784964636,1.0
9.790554415,1.0
9.83424595,1.0
9.867214237,1.0
9.930184805,1.0
9.968400639,1.0
9.982089893,1.0
10.00125485,1.0
10.00125485,1.0
10.04232261,1.0
10.17921515,1.0
10.30515629,1.0
10.42014602,1.0
10.43931097,1.0
10.44490075,1.0
10.63643623,1.0
10.65560119,1.0
10.72678531,1.0
10.8571495,1.0
10.86094,1.0
10.96771618,1.0
10.98973306,1.0
11.01414556,1.0
11.04722793,1.0
11.13472507,1.0
11.18400639,1.0
11.29899612,1.0
11.37018024,1.0
11.41957563,1.0
11.44136436,1.0
11.52087611,1.0
11.5673055,1.0
11.58658453,1.0
11.60837326,1.0
11.63848962,1.0
11.78085786,1.0
11.78097194,1.0
11.80561259,1.0
11.81918777,1.0
11.82192562,1.0
11.84656628,1.0
11.87953457,1.0
11.97250742,1.0
11.99988592,1.0
12.00273785,1.0
12.00273785,1.0
12.0054757,1.0
12.0054757,1.0
12.01083733,1.0
12.03285421,1.0
12.10928588,1.0
12.18332193,1.0
12.19153548,1.0
12.20260096,1.0
12.21355236,1.0
12.24629249,1.0
12.30652521,1.0
12.31759069,1.0
12.32569017,1.0
12.39425051,1.0
12.4297285,1.0
12.49269906,1.0
12.53935661,1.0
12.55019393,1.0
12.55019393,1.0
12.59947525,1.0
12.64054301,1.0
12.70898928,1.0
12.73362993,1.0
12.81850331,1.0
12.84040611,1.0
12.84873374,1.0
12.88968743,1.0
12.89516313,1.0
12.98551221,1.0
13.00193931,1.0
13.00205339,1.0
13.00741501,1.0
13.01026694,1.0
13.03479352,1.0
13.06502396,1.0
13.19358887,1.0
13.19632672,1.0
13.25941136,1.0
13.38523842,1.0
13.39071412,1.0
13.40987908,1.0
13.58795346,1.0
13.62080767,1.0
13.67008898,1.0
13.724846,1.0
13.74389687,1.0
13.77686516,1.0
13.91090577,1.0
13.92197125,1.0
14.00125485,1.0
14.00125485,1.0
14.00125485,1.0
14.0039927,1.0
14.0039927,1.0
14.0039927,1.0
14.06696327,1.0
14.08898015,1.0
14.34360027,1.0
14.45311431,1.0
14.51049509,1.0
15.00878394,1.0
15.01984942,1.0
15.08281999,1.0
15.9835729,1.0
16.09297285,1.0
19.00057039,1.0
5.259297285,1.0
0.889687429,1.0
9.768651608,1.0
0.865160849,1.0
9.585215606,1.0
10.46395163,1.0
7.780971937,1.0
8.837668264,1.0
9.686516085,1.0
10.00136893,1.0
10.26135067,1.0
10.85557837,1.0
11.14293863,1.0
11.33458818,1.0
12.08202145,1.0
12.27652293,1.0
12.68708647,1.0
13.18548939,1.0
13.38261465,1.0
14.32432124,1.0
15.16757928,1.0
12.21070043,1.0
13.16621036,1.0
1.253821583,1.0
10.21480721,1.0
10.61738535,1.0
10.42288387,1.0
10.6939311,1.0
8.977298654,1.0
9.300365047,1.0
10.05863564,1.0
11.89584759,1.0
12.91432809,1.0
1.363335615,1.0
1.732945471,1.0
1.738421173,1.0
2.691307324,1.0
3.162217659,1.0
3.386721424,1.0
3.679671458,1.0
3.753593429,1.0
4.541980379,1.0
4.733629934,1.0
4.780173397,1.0
5.179899612,1.0
5.836983801,1.0
5.847935204,1.0
6.001368925,1.0
6.097193703,1.0
6.21480721,1.0
6.286105407,1.0
6.488706366,1.0
6.524184349,1.0
6.784280173,1.0
6.806297057,1.0
6.937713895,1.0
7.01699749,1.0
7.019849418,1.0
7.137462925,1.0
7.298996121,1.0
7.301733972,1.0
7.561829797,1.0
7.597535934,1.0
7.750741501,1.0
7.756217203,1.0
7.819187771,1.0
7.843828428,1.0
7.975359343,1.0
7.991786448,1.0
8.0,1.0
8.0,1.0
8.0,1.0
8.049167237,1.0
8.161419119,1.0
8.164435318,1.0
8.23260324,1.0
8.322952316,1.0
8.449007529,1.0
8.470796258,1.0
8.583162218,1.0
8.604950947,1.0
8.613164499,1.0
8.613278576,1.0
8.665297741,1.0
8.747319188,1.0
8.848733744,1.0
8.97467488,1.0
8.977412731,1.0
9.002053388,1.0
9.002053388,1.0
9.040383299,1.0
9.045859001,1.0
9.089664613,1.0
9.133470226,1.0
9.166324435,1.0
9.168948209,1.0
9.174423911,1.0
9.174537988,1.0
9.190851015,1.0
9.204654346,1.0
9.259297285,1.0
9.276857809,1.0
9.300479124,1.0
9.440700148,1.0
9.53045859,1.0
9.683778234,1.0
9.713894593,1.0
9.724731919,1.0
9.741273101,1.0
9.771389459,1.0
9.878051563,1.0
9.902806297,1.0
9.908167922,1.0
10.08350445,1.0
10.11362081,1.0
10.12993384,1.0
10.17659138,1.0
10.19016655,1.0
10.20659366,1.0
10.25051335,1.0
10.26408852,1.0
10.28872918,1.0
10.3434862,1.0
10.36812685,1.0
10.39561944,1.0
10.39835729,1.0
10.44478668,1.0
10.49144422,1.0
10.60084417,1.0
10.60358202,1.0
10.63369838,1.0
10.70847885,1.0
10.7158339,1.0
10.73511294,1.0
10.83915127,1.0
10.84725074,1.0
10.85831622,1.0
10.86367785,1.0
10.86379192,1.0
10.89938398,1.0
10.94307552,1.0
10.94581337,1.0
11.00057039,1.0
11.00068446,1.0
11.02521104,1.0
11.04449008,1.0
11.05258955,1.0
11.10460872,1.0
11.11008442,1.0
11.14031485,1.0
11.15126626,1.0
11.16769336,1.0
11.17853069,1.0
11.18674424,1.0
11.22792608,1.0
11.34006388,1.0
11.35375314,1.0
11.35934292,1.0
11.37565594,1.0
11.37577002,1.0
11.3948209,1.0
11.40303445,1.0
11.4057723,1.0
11.43041296,1.0
11.45779147,1.0
11.52623774,1.0
11.52623774,1.0
11.57551905,1.0
11.57814282,1.0
11.63027607,1.0
11.63027607,1.0
11.69062286,1.0
11.70978782,1.0
11.83013917,1.0
11.83835273,1.0
11.87394479,1.0
11.88489619,1.0
11.89048597,1.0
11.92048825,1.0
11.93953913,1.0
11.95881816,1.0
11.96965549,1.0
11.97513119,1.0
11.97524527,1.0
11.99988592,1.0
11.99988592,1.0
11.99988592,1.0
12.0,1.0
12.0,1.0
12.07107004,1.0
12.11213781,1.0
12.13951631,1.0
12.1889117,1.0
12.2627196,1.0
12.26545745,1.0
12.27378508,1.0
12.28473648,1.0
12.3504449,1.0
12.38056126,1.0
12.39425051,1.0
12.49281314,1.0
12.50091262,1.0
12.57209674,1.0
12.60495095,1.0
12.62696783,1.0
12.64339493,1.0
12.68161077,1.0
12.74731919,1.0
12.75827059,1.0
12.77207392,1.0
12.79945243,1.0
12.83766826,1.0
12.84599589,1.0
12.85135752,1.0
12.862423,1.0
12.86504677,1.0
12.92527949,1.0
12.9636094,1.0
12.99999024,1.0
13.00057108,1.0
13.00193931,1.0
13.00205339,1.0
13.01015286,1.0
13.01300479,1.0
13.11419119,1.0
13.16073466,1.0
13.16621036,1.0
13.21013005,1.0
13.28120009,1.0
13.34143281,1.0
13.3963039,1.0
13.41809263,1.0
13.50034223,1.0
13.58236368,1.0
13.73294547,1.0
13.80139174,1.0
13.82614648,1.0
13.8973306,1.0
13.95482546,1.0
13.96030116,1.0
13.97399042,1.0
14.00136893,1.0
14.05612594,1.0
14.17932923,1.0
14.18754278,1.0
14.20670773,1.0
14.30515629,1.0
14.34074835,1.0
14.37097878,1.0
14.41193247,1.0
14.62822268,1.0
14.64202601,1.0
14.69952088,1.0
14.99794661,1.0
14.99794661,1.0
14.99965029,1.0
15.00057039,1.0
15.14841433,1.0
15.18674424,1.0
15.58658453,1.0
15.67145791,1.0
15.91051636,1.0
15.97809719,1.0
18.00136893,1.0
10.22849646,1.0
1.598790783,1.0
4.783025325,1.0
9.166324435,1.0
9.2183436,1.0
9.743896874,1.0
10.43931097,1.0
10.99794661,1.0
11.17864476,1.0
11.54266484,1.0
11.67967146,1.0
11.77264431,1.0
12.25450605,1.0
12.55030801,1.0
13.00467716,1.0
14.33527264,1.0
15.00057039,1.0
16.37497148,1.0
3.460529318,1.0
10.23671002,1.0
6.294204883,1.0
9.765799681,1.0
11.24435318,1.0
11.64134155,1.0
7.222450376,1.0
9.582363678,1.0
5.078599133,1.0
10.13814739,1.0
10.58179329,1.0
11.35112936,1.0
4.621492129,1.0
5.244225511,1.0
9.678302533,1.0
11.24423911,1.0
0.153319644,1.0
2.839151266,1.0
8.374971481,1.0
8.443531828,1.0
11.55361624,1.0
12.36960986,1.0
12.42162902,1.0
11.10198494,1.0
9.908281999,1.0
10.71857175,1.0
2.247775496,1.0
10.58977869,1.0
6.132671686,1.0
10.33253479,1.0
2.581679215,1.0
6.026009582,1.0
7.98893452,1.0
8.391398585,1.0
10.84998859,1.0
13.22655715,1.0
11.22518823,1.0
15.66860598,1.0
6.592744695,1.0
7.296258271,1.0
7.60563541,1.0
8.618640201,1.0
8.958247775,1.0
9.119666895,1.0
9.144307552,1.0
9.631644992,1.0
9.678302533,1.0
9.77412731,1.0
10.12719598,1.0
11.21697467,1.0
11.78907141,1.0
11.9341775,1.0
12.82956879,1.0
11.28530687,1.0
4.462582706,1.0
9.861624458,1.0
5.56605065,1.0
11.07723021,1.0
9.037645448,1.0
10.0039927,1.0
0.202486881,1.0
1.585101529,1.0
7.939767283,1.0
9.073123431,1.0
9.656285649,1.0
10.00125485,1.0
10.20933151,1.0
11.01425964,1.0
11.45790554,1.0
8.591261693,1.0
0.169632672,1.0
5.06764773,1.0
0.834930413,1.0
8.577686516,1.0
1.615331964,1.0
6.201117956,1.0
8.279146703,1.0
11.67145791,1.0
11.85751768,1.0
5.749486653,1.0
13.02395619,1.0
9.048482774,1.0
9.35797399,1.0
9.437371663,1.0
10.01220625,1.0
13.57688798,1.0
13.11978097,1.0
8.073921971,1.0
12.62970568,1.0
12.85420945,1.0
13.2347707,1.0
7.263404061,1.0
10.77344285,1.0
11.99988592,1.0
13.45368469,1.0
8.358658453,1.0
9.856148757,1.0
9.872689938,1.0
9.6590235,1.0
11.01437372,1.0
11.84109058,1.0
4.990987908,1.0
8.854095368,1.0
9.691877709,1.0
10.58726899,1.0
11.56194387,1.0
12.47638604,1.0
12.50365047,1.0
8.355920602,1.0
8.588523842,1.0
10.46668948,1.0
11.21959845,1.0
9.125142596,1.0
10.01232033,1.0
11.47969427,1.0
13.69187771,1.0
4.002623774,1.0
5.437371663,1.0
9.993155373,1.0
10.18469085,1.0
10.61453342,1.0
11.13472507,1.0
12.89801506,1.0
8.142254164,1.0
10.76511522,1.0
11.33732603,1.0
11.79739904,1.0
14.12512447,1.0
7.945128907,1.0
9.037531371,1.0
10.04506046,1.0
11.2991102,1.0
8.736367785,1.0
6.784394251,1.0
6.997832535,1.0
12.83493041,1.0
3.731690623,1.0
8.777549624,1.0
9.70294319,1.0
7.011521789,1.0
9.609856263,1.0
10.65297741,1.0
10.83356149,1.0
12.01905088,1.0
12.59126169,1.0
14.00125485,1.0
11.95608031,1.0
13.34690851,1.0
9.434633812,1.0
10.12731006,1.0
10.47501711,1.0
7.945128907,1.0
8.85957107,1.0
9.015628565,1.0
9.197721658,1.0
11.75895505,1.0
15.10187086,1.0
13.93554643,1.0
6.499657769,1.0
12.75827059,1.0
7.022587269,1.0
5.07871321,1.0
7.055327401,1.0
7.167579284,1.0
8.424366872,1.0
8.821241159,1.0
9.001939311,1.0
9.03479352,1.0
9.051334702,1.0
11.02258727,1.0
11.52908966,1.0
11.77812001,1.0
12.22165184,1.0
13.4755875,1.0
0.147843943,1.0
6.266826375,1.0
7.233287702,1.0
8.186059776,1.0
9.921857175,1.0
10.49680584,1.0
11.67967146,1.0
13.51117956,1.0
15.00057039,1.0
14.99794661,1.0
6.450262377,1.0
9.366073466,1.0
13.48665298,1.0
0.66255989,1.0
6.223134839,1.0
6.417522245,1.0
7.871206936,1.0
8.952657997,1.0
9.081336984,1.0
9.232032854,1.0
9.598790783,1.0
9.878051563,1.0
9.916495551,1.0
10.80618298,1.0
10.87200548,1.0
11.21412275,1.0
11.26899384,1.0
11.32363678,1.0
11.41683778,1.0
11.52635181,1.0
11.83287702,1.0
11.94524298,1.0
12.0,1.0
12.1615332,1.0
12.2517682,1.0
12.65149441,1.0
12.79123888,1.0
13.00193931,1.0
13.26598271,1.0
13.30869268,1.0
13.48380105,1.0
13.76317591,1.0
13.82329455,1.0
14.11350673,1.0
14.55977641,1.0
15.21423682,1.0
15.31279945,1.0
15.57015743,1.0
15.60837326,1.0
15.87668264,1.0
16.62422998,1.0
17.00193931,1.0
7.260780287,1.0
6.305156286,1.0
7.241501255,1.0
10.74606434,1.0
8.922541638,1.0
9.675450605,1.0
13.69461556,1.0
1.262149213,1.0
11.02247319,1.0
9.341546886,1.0
9.483915127,1.0
9.631644992,1.0
9.743896874,1.0
10.23397217,1.0
10.41752225,1.0
10.49144422,1.0
10.78975587,1.0
10.94045175,1.0
11.12924937,1.0
11.50171116,1.0
11.56445357,1.0
11.60574949,1.0
11.81918777,1.0
11.86036961,1.0
12.09297285,1.0
12.63506731,1.0
12.81850331,1.0
8.602213096,1.0
3.392083048,1.0
6.006844627,1.0
7.318275154,1.0
5.048596851,1.0
8.481747661,1.0
10.16541182,1.0
10.6036961,1.0
6.496805841,1.0
10.33527264,1.0
9.93828428,1.0
11.40862423,1.0
7.282569017,1.0
8.364020078,1.0
14.57084189,1.0
0.440793977,1.0
6.420146019,1.0
6.91022131,1.0
6.997832535,1.0
8.752794889,1.0
9.193588866,1.0
9.24287018,1.0
9.815080995,1.0
10.65023956,1.0
10.82819986,1.0
10.92391056,1.0
11.18685832,1.0
11.44969199,1.0
11.54403728,1.0
11.66586813,1.0
11.7507415,1.0
11.78907141,1.0
11.8220397,1.0
12.27640885,1.0
12.30378736,1.0
12.49269906,1.0
13.00205339,1.0
13.3031029,1.0
13.56605065,1.0
13.70841889,1.0
14.66119097,1.0
14.66929044,1.0
15.00342231,1.0
6.420146019,1.0
12.72279261,1.0
10.37360256,1.0
7.101870865,1.0
10.94045175,1.0
6.803445129,1.0
10.06160164,1.0
9.305840748,1.0
9.552361396,1.0
10.86367785,1.0
12.23271732,1.0
12.06297057,1.0
12.13404061,1.0
9.837097878,1.0
7.997148072,1.0
9.002053388,1.0
8.038329911,1.0
8.999315537,1.0
0.6954141,1.0
1.108715492,1.0
1.544147844,1.0
2.625484828,1.0
2.682979694,1.0
3.129249373,1.0
5.002053388,1.0
7.863107461,1.0
9.084074835,1.0
9.122518823,1.0
9.571412275,1.0
9.831622177,1.0
9.973990418,1.0
10.42847365,1.0
10.63655031,1.0
11.00057039,1.0
11.25804244,1.0
13.36059776,1.0
13.52213096,1.0
13.59605293,1.0
14.99783253,1.0
9.576887976,1.0
12.01357518,1.0
14.62274698,1.0
5.839835729,1.0
12.50102669,1.0
10.22302076,1.0
10.23408624,1.0
9.990417522,1.0
12.99920146,1.0
7.16307441,1.0
8.468172485,1.0
9.152521104,1.0
9.305954825,1.0
9.379876797,1.0
9.67008898,1.0
9.672712754,1.0
10.00136893,1.0
11.29899612,1.0
11.31268538,1.0
11.44684006,1.0
13.23750856,1.0
8.227241615,1.0
9.500228154,1.0
9.519507187,1.0
9.527606662,1.0
9.702829112,1.0
10.02600958,1.0
10.71594798,1.0
11.10187086,1.0
11.15936573,1.0
11.29089665,1.0
12.01905088,1.0
12.13404061,1.0
12.64613279,1.0
8.459958932,1.0
10.29420488,1.0
11.14020078,1.0
2.721309605,1.0
3.698836413,1.0
4.728154232,1.0
10.89926991,1.0
12.65149441,1.0
1.502966005,1.0
11.00330824,1.0
11.47148072,1.0
11.50718686,1.0
11.77264431,1.0
13.00193931,1.0
13.02931782,1.0
13.56319872,1.0
10.00125485,1.0
11.02794889,1.0
11.0498517,1.0
15.48516997,1.0
11.50171116,1.0
12.96372348,1.0
13.04026922,1.0
13.64818617,1.0
11.79728496,1.0
11.99988592,1.0
7.704312115,1.0
8.002737851,1.0
9.341432809,1.0
11.46338125,1.0
11.78644764,1.0
12.26009582,1.0
13.41273101,1.0
14.54882501,1.0
14.954141,1.0
8.750057039,1.0
13.56046087,1.0
1.615217887,1.0
9.998631075,1.0
12.34485512,1.0
13.60974219,1.0
16.05475702,1.0
10.73511294,1.0
11.87394479,1.0
9.363449692,1.0
11.70146019,1.0
6.507757244,1.0
7.931439653,1.0
9.982089893,1.0
12.04642939,1.0
12.73910564,1.0
11.00057039,1.0
8.125941136,1.0
12.54198038,1.0
9.639858544,1.0
11.40588638,1.0
11.01152179,1.0
11.67408168,1.0
8.8678987,1.0
13.80971937,1.0
12.41615332,1.0
8.867784622,1.0
7.931439653,1.0
5.527492585,1.0
7.006046087,1.0
7.208647045,1.0
12.31759069,1.0
13.08681269,1.0
14.00125485,1.0
14.65012548,1.0
12.05738079,1.0
7.249828884,1.0
11.07996806,1.0
11.86036961,1.0
12.34759297,1.0
13.80960529,1.0
13.81770477,1.0
14.06422542,1.0
14.07517682,1.0
8.005361624,1.0
8.747319188,1.0
9.108829569,1.0
7.309947525,1.0
7.591946156,1.0
13.84257358,1.0
11.01973534,1.0
12.94455852,1.0
11.30184805,1.0
11.41398585,1.0
7.1321013,1.0
12.30663929,1.0
10.78975587,1.0
12.02464066,1.0
14.37919233,1.0
10.63643623,1.0
14.54061145,1.0
11.00057039,1.0
7.46874287,1.0
2.951289071,1.0
8.062856491,1.0
10.34633812,1.0
12.03547798,1.0
12.20807666,1.0
10.82808579,1.0
11.90143737,1.0
10.80344513,1.0
8.903376683,1.0
9.34690851,1.0
5.013004791,1.0
7.813826146,1.0
13.53867214,1.0
11.99988592,1.0
10.3708647,1.0
11.75359343,1.0
12.2627196,1.0
6.302418435,1.0
8.216290212,1.0
13.85078713,1.0
0.008099475,1.0
2.036846909,1.0
11.14841433,1.0
9.021104266,1.0
10.97330595,1.0
13.85352498,1.0
12.38866073,1.0
9.341432809,1.0
5.853524983,1.0
7.81644992,1.0
12.61875428,1.0
6.343486197,1.0
9.72746977,1.0
11.24161533,1.0
13.00205339,1.0
10.11898243,1.0
2.444786676,1.0
11.62491444,1.0
9.749486653,1.0
8.479123888,1.0
14.33538672,1.0
13.2073922,1.0
12.30104951,1.0
11.29352042,1.0
1.930070728,1.0
6.715947981,1.0
12.01916496,1.0
6.590006845,1.0
13.06217203,1.0
5.144307552,1.0
