death times,events
916,1
1099,1
666,1
957,1
553,1
1112,1
686,1
924,1
292,1
454,1
847,1
974,1
875,1
736,1
757,1
868,1
847,1
1106,1
620,1
564,1
929,1
903,1
961,1
961,1
884,1
371,1
273,1
763,1
540,1
433,1
489,1
685,1
417,1
1031,1
844,1
612,1
593,1
324,1
437,1
876,1
791,1
763,1
467,1
776,1
1040,1
625,1
940,1
757,1
88,1
522,1
554,1
366,1
816,1
299,1
967,1
499,1
875,1
806,1
582,1
714,1
365,1
714,1
813,1
831,1
831,1
665,1
1108,1
784,1
498,1
915,1
703,1
841,1
854,1
854,1
818,1
860,1
391,1
791,1
516,1
750,1
750,1
822,1
781,1
838,1
344,1
478,1
486,1
819,1
953,1
876,1
463,1
581,1
1071,1
830,1
1054,1
830,1
729,1
757,1
408,1
493,1
611,1
583,1
504,1
841,0
561,1
905,1
903,1
511,1
848,1
420,1
540,1
1064,1
936,1
875,1
730,1
955,1
857,1
1216,1
659,1
600,1
860,1
998,1
553,1
757,1
751,1
479,1
717,1
729,1
373,1
824,1
674,1
847,1
658,1
686,1
877,1
1059,1
779,1
765,1
734,0
626,1
729,1
863,1
966,1
409,1
635,1
740,0
740,0
505,1
1065,1
363,1
560,1
753,1
546,1
982,1
1132,1
886,1
524,1
474,1
848,1
774,1
932,1
837,1
681,1
798,1
423,1
543,1
570,1
382,1
798,1
1082,1
619,1
910,1
813,1
929,1
660,1
775,1
592,1
758,1
988,1
927,1
671,1
808,1
1073,1
948,1
604,1
1111,1
311,1
955,1
140,1
1070,1
819,1
507,1
654,1
627,1
887,1
640,1
386,1
878,1
896,1
635,1
893,1
829,1
809,1
562,1
1072,1
1041,1
567,0
822,1
697,1
774,1
479,1
580,1
205,0
635,1
306,1
824,1
861,1
885,1
638,1
212,0
212,0
212,0
197,1
1100,1
417,1
703,1
973,1
452,1
665,1
572,1
777,1
961,1
792,1
1070,1
481,1
693,1
586,1
614,1
27,1
685,1
609,1
760,1
370,1
684,1
837,1
550,1
705,1
739,1
825,1
788,1
929,1
747,1
624,1
886,1
552,1
823,1
242,1
322,1
1111,1
538,1
789,1
287,1
561,1
724,1
441,1
937,1
643,1
774,1
844,1
985,1
693,1
1119,1
697,1
893,1
608,1
557,1
307,1
876,1
622,1
763,1
923,1
463,1
692,1
1029,1
944,1
756,1
972,1
958,1
940,1
856,1
575,1
804,1
1001,1
674,1
1064,1
1220,1
794,1
1035,1
469,1
866,1
357,1
769,1
894,1
810,1
338,1
1006,1
545,1
1084,1
1124,1
849,1
857,1
892,1
893,1
502,1
752,1
998,1
1077,1
671,1
793,1
1116,1
983,1
1091,1
548,1
730,1
850,1
946,1
870,1
1027,1
1056,1
908,1
859,1
806,1
597,1
488,1
889,1
969,1
569,1
170,1
344,1
604,1
470,1
51,1
801,1
850,1
797,1
901,1
1027,1
559,1
776,1
1022,1
1029,1
815,1
1022,1
288,1
936,1
575,1
736,1
811,1
817,1
724,1
404,1
1189,1
842,1
520,1
615,1
570,1
397,1
1088,1
993,1
797,1
719,1
431,1
348,1
840,1
439,1
852,1
759,1
826,1
633,1
416,1
925,1
722,1
853,1
567,1
328,1
865,1
854,1
758,1
1062,1
492,1
521,1
1107,1
691,1
403,1
491,1
499,1
556,1
311,1
773,1
366,1
1020,1
291,1
792,1
867,1
667,1
897,1
722,1
511,1
997,1
713,1
583,1
726,1
296,0
296,0
296,0
773,1
513,1
285,1
732,1
1020,1
256,1
533,1
1081,1
818,1
1083,1
550,1
799,1
890,1
309,1
750,1
771,1
359,1
543,1
705,1
726,1
360,1
377,1
434,1
487,1
780,1
425,1
590,1
260,0
260,0
260,0
873,1
729,1
602,1
497,1
394,1
966,1
1139,1
652,1
1064,1
283,1
962,1
888,1
875,1
809,1
279,1
654,1
659,1
835,1
825,1
787,1
706,1
953,1
868,1
613,1
720,1
568,1
335,1
527,1
526,1
456,1
1113,1
667,1
1004,1
666,1
653,1
262,1
806,1
1101,1
1149,1
552,1
616,1
719,1
794,1
815,1
964,1
714,1
749,1
894,1
1013,1
781,1
634,1
1176,1
738,1
72,0
836,1
700,1
766,1
1004,1
843,1
793,1
699,1
904,1
874,1
808,1
1042,1
829,1
903,1
896,1
587,1
972,1
1103,1
453,1
911,1
807,1
260,1
1060,1
581,1
605,1
958,1
923,1
672,1
441,0
441,0
441,0
784,1
862,1
546,1
897,1
986,1
695,1
1025,1
460,1
965,1
593,1
744,1
795,1
940,1
748,1
724,1
702,1
706,1
488,1
864,1
636,1
869,1
456,1
696,1
631,1
461,0
729,0
729,0
865,1
1182,1
1008,1
258,0
258,0
258,0
832,1
1007,1
414,1
543,1
1103,1
696,1
930,1
