death times,events
8.008099475,1.0
16.51186402,1.0
17.80960529,1.0
15.93965321,1.0
15.90953685,1.0
9.848049281,1.0
16.00809948,1.0
16.29009811,1.0
7.000684463,1.0
15.00330824,1.0
17.33333333,1.0
15.67134383,1.0
17.00193931,1.0
5.615331964,1.0
10.21206936,1.0
13.77127538,1.0
14.67761807,1.0
15.39219713,1.0
9.650809948,1.0
10.2696783,1.0
10.83915127,1.0
12.0109514,1.0
14.71309605,1.0
15.00068446,1.0
10.98688113,1.0
11.89869952,1.0
11.18685832,1.0
1.327857632,1.0
3.214122747,1.0
4.41889117,1.0
4.459844855,1.0
4.665297741,1.0
4.769221994,1.0
5.590691307,1.0
5.590691307,1.0
8.0,1.0
8.134040611,1.0
9.237394479,1.0
10.81987223,1.0
11.06365503,1.0
11.32375086,1.0
12.04642939,1.0
13.23739448,1.0
15.05544148,1.0
12.0,1.0
9.147045403,1.0
13.11692904,1.0
14.15742642,1.0
15.54814054,1.0
11.6440794,1.0
12.04369154,1.0
12.42710472,1.0
13.72758385,1.0
14.08612822,1.0
14.770705,1.0
12.74195756,1.0
12.69267625,1.0
14.37634041,1.0
17.6425964,1.0
1.565936573,1.0
8.005475702,1.0
12.93896874,1.0
14.93212412,1.0
15.44695414,1.0
8.251768195,1.0
15.88215834,1.0
13.00193931,1.0
14.0039927,1.0
15.02521104,1.0
0.235455168,1.0
6.587154917,1.0
11.74800365,1.0
12.15594342,1.0
13.00193931,1.0
14.32705909,1.0
14.62822268,1.0
15.10472279,1.0
15.99988592,1.0
17.36344969,1.0
8.093086927,1.0
10.83629934,1.0
10.94033767,1.0
12.02726443,1.0
12.38044718,1.0
14.52703628,1.0
15.20043349,1.0
15.41136208,1.0
16.98015058,1.0
14.45300023,1.0
15.24423911,1.0
0.082021446,1.0
3.783709788,1.0
9.053958476,1.0
10.2642026,1.0
11.00889802,1.0
11.26887976,1.0
12.90337668,1.0
13.11156742,1.0
13.44273329,1.0
13.45916039,1.0
13.88352726,1.0
14.51060917,1.0
14.58715492,1.0
16.11213781,1.0
16.16427105,1.0
16.20260096,1.0
16.6844627,1.0
16.70898928,1.0
9.524982888,1.0
12.49555099,1.0
13.52760666,1.0
9.368811316,1.0
10.20933151,1.0
11.98072097,1.0
14.0039927,1.0
15.04175222,1.0
16.00262377,1.0
16.04654346,1.0
16.10392425,1.0
16.28473648,1.0
17.80424367,1.0
20.32842802,1.0
20.42984257,1.0
7.008898015,1.0
13.99030345,1.0
