death times,events
6.860939995,1.0
12.18879763,1.0
12.62970568,1.0
14.0039927,1.0
16.0,1.0
12.81040383,1.0
13.00467716,1.0
8.41615332,1.0
12.13677846,1.0
9.001939311,1.0
13.11966689,1.0
9.59890486,1.0
14.83082364,1.0
11.07723021,1.0
14.51608487,1.0
11.47980835,1.0
3.091033539,1.0
15.74252795,1.0
8.016427105,1.0
12.0,1.0
4.249030345,1.0
15.52908966,1.0
10.24229979,1.0
8.681724846,1.0
2.699406799,1.0
3.422199407,1.0
5.497490303,1.0
12.42710472,1.0
13.01015286,1.0
14.14909879,1.0
14.51334702,1.0
15.00057039,1.0
16.00821355,1.0
9.3908282,1.0
10.03137121,1.0
8.273671002,1.0
15.57837098,1.0
13.77675108,1.0
13.79044034,1.0
8.142254164,1.0
12.83219256,1.0
12.45436915,1.0
9.916381474,1.0
7.392197125,1.0
14.03969884,1.0
11.67145791,1.0
13.21811545,1.0
12.50376454,1.0
13.60985626,1.0
13.59616701,1.0
8.54745608,1.0
11.27983117,1.0
8.667921515,1.0
10.07517682,1.0
16.3449692,1.0
12.0847593,1.0
15.11829797,1.0
5.900068446,1.0
8.703513575,1.0
14.93497604,1.0
11.24150125,1.0
12.06023272,1.0
13.92185718,1.0
10.7158339,1.0
12.26557153,1.0
12.85957107,1.0
14.14362309,1.0
16.99980737,1.0
5.571412275,1.0
6.001254848,1.0
6.001368925,1.0
7.824663473,1.0
7.999885923,1.0
8.229865389,1.0
8.670659366,1.0
9.234770705,1.0
9.620807666,1.0
10.19301848,1.0
10.22587269,1.0
10.32158339,1.0
10.51323295,1.0
10.87748118,1.0
11.00342231,1.0
11.07186858,1.0
11.35112936,1.0
11.5416975,1.0
11.69609856,1.0
12.07095597,1.0
12.2627196,1.0
12.27093315,1.0
12.84861967,1.0
13.00083767,1.0
13.01848049,1.0
13.06667636,1.0
13.43178188,1.0
13.46748802,1.0
13.48117728,1.0
13.59331508,1.0
13.62080767,1.0
13.78496464,1.0
14.00125485,1.0
14.04779831,1.0
14.06707734,1.0
14.08612822,1.0
14.1655259,1.0
14.19575633,1.0
14.38729181,1.0
14.62548483,1.0
14.86652977,1.0
14.88010495,1.0
14.92950034,1.0
16.0,1.0
18.00125485,1.0
12.43805613,1.0
13.45094684,1.0
13.00182523,1.0
16.46532056,1.0
7.975245266,1.0
10.54072553,1.0
11.76180698,1.0
13.52486881,1.0
14.86367785,1.0
14.96783025,1.0
9.086926762,1.0
10.92117271,1.0
15.95345654,1.0
10.90748346,1.0
13.20727812,1.0
0.834930413,1.0
0.999315537,1.0
1.100501939,1.0
1.141455624,1.0
1.25119781,1.0
1.478439425,1.0
1.500228154,1.0
1.705566963,1.0
1.724845996,1.0
1.790326261,1.0
1.796030116,1.0
1.845311431,1.0
1.899954369,1.0
1.99840292,1.0
2.130047912,1.0
2.203855807,1.0
2.220168834,1.0
2.233972165,1.0
2.403718914,1.0
2.529774127,1.0
2.715833904,1.0
2.726785307,1.0
2.819872234,1.0
2.822610084,1.0
2.861054073,1.0
2.88843258,1.0
2.970454027,1.0
3.019735341,1.0
3.038900297,1.0
3.071868583,1.0
3.151266256,1.0
3.230549852,1.0
3.246976956,1.0
3.548140543,1.0
3.572895277,1.0
3.687770933,1.0
3.748117728,1.0
3.819187771,1.0
3.904061145,1.0
4.054757016,1.0
4.155943418,1.0
4.177846224,1.0
4.246292494,1.0
4.432466347,1.0
4.437942049,1.0
4.498288843,1.0
4.544832307,1.0
4.547570157,1.0
4.602327173,1.0
4.667921515,1.0
4.711841205,1.0
4.944558522,1.0
5.001939311,1.0
5.130618298,1.0
5.371663244,1.0
5.418092631,1.0
5.431895962,1.0
5.451060917,1.0
6.012206251,1.0
6.105293178,1.0
6.149098791,1.0
6.228610541,1.0
6.283253479,1.0
6.636436231,1.0
6.647387634,1.0
7.000570386,1.0
7.000570386,1.0
7.033538672,1.0
7.060803103,1.0
7.107346566,1.0
7.115560119,1.0
7.115674196,1.0
7.151266256,1.0
7.320898928,1.0
7.356605065,1.0
7.441478439,1.0
7.515286334,1.0
7.794547114,1.0
8.0,1.0
8.008213552,1.0
8.136892539,1.0
8.177846224,1.0
8.199863107,1.0
8.279146703,1.0
8.698037874,1.0
8.75553274,1.0
8.887566798,1.0
8.906228611,1.0
8.955395848,1.0
9.001939311,1.0
9.073123431,1.0
9.193702943,1.0
9.240132329,1.0
9.371663244,1.0
9.568788501,1.0
9.897216518,1.0
9.963039014,1.0
9.976614191,1.0
10.04506046,1.0
10.40383299,1.0
10.49954369,1.0
11.00330824,1.0
11.13198722,1.0
11.137577,1.0
11.18400639,1.0
11.18400639,1.0
11.85204198,1.0
12.26009582,1.0
13.00205339,1.0
13.59069131,1.0
14.00125485,1.0
14.00136893,1.0
14.16278804,1.0
14.88558065,1.0
15.67681953,1.0
8.574834588,1.0
5.976728268,1.0
6.746064339,1.0
7.838466804,1.0
9.639972621,1.0
10.33264887,1.0
11.32089893,1.0
13.71663244,1.0
13.7303217,1.0
14.0039927,1.0
14.46680356,1.0
16.15320557,1.0
11.4770705,1.0
12.07939767,1.0
13.75211043,1.0
15.51802418,1.0
10.61727128,1.0
14.4421629,1.0
8.010951403,1.0
11.01973534,1.0
0.079397673,1.0
5.637234771,1.0
7.84930413,1.0
10.49406799,1.0
10.50513347,1.0
11.00068446,1.0
11.43041296,1.0
11.44410221,1.0
11.63586585,1.0
11.73169062,1.0
11.98083504,1.0
12.06570842,1.0
12.08749715,1.0
12.21891399,1.0
12.4352042,1.0
12.87873603,1.0
13.04312115,1.0
13.11704312,1.0
13.76591376,1.0
13.86173854,1.0
13.96840064,1.0
14.00410678,1.0
14.09993155,1.0
14.11076888,1.0
14.12183436,1.0
14.17385352,1.0
14.26146475,1.0
14.31348392,1.0
14.33538672,1.0
15.00068446,1.0
16.60232717,1.0
16.70159657,1.0
15.41136208,1.0
16.00273785,1.0
9.921971253,1.0
10.03696099,1.0
10.6036961,1.0
12.71731691,1.0
12.95539585,1.0
15.14841433,1.0
9.697467488,1.0
10.67488022,1.0
11.5892083,1.0
12.30378736,1.0
12.57221081,1.0
12.678987,1.0
13.71937029,1.0
13.76865161,1.0
13.89721652,1.0
13.998517,1.0
14.0204198,1.0
14.10803103,1.0
14.21765914,1.0
14.36812685,1.0
14.4421629,1.0
14.50787132,1.0
14.76249144,1.0
15.7452658,1.0
1.305954825,1.0
14.19028063,1.0
7.863107461,1.0
13.91911932,1.0
0.646018709,1.0
1.601528633,1.0
4.147843943,1.0
5.218229523,1.0
7.006160164,1.0
8.678872918,1.0
10.50787132,1.0
10.8773671,1.0
12.65697011,1.0
13.85626283,1.0
14.32169747,1.0
2.244923568,1.0
7.162217659,1.0
11.14579055,1.0
13.99863107,1.0
14.0039927,1.0
5.921857175,1.0
9.141683778,1.0
10.03785934,1.0
11.31279945,1.0
12.16141912,1.0
12.21070043,1.0
12.49817477,1.0
12.89516313,1.0
14.20123203,1.0
18.0094684,1.0
9.174537988,1.0
9.467373945,1.0
9.853524983,1.0
10.47490303,1.0
